mes;barrio;hora
AGOSTO;CABALLITO;23:00
AGOSTO;VILLA PUEYRREDON;23:00
AGOSTO;CABALLITO;23:00
AGOSTO;CABALLITO;23:00
AGOSTO;BARRACAS;23:00
AGOSTO;VILLA URQUIZA;23:00
AGOSTO;CABALLITO;23:00
AGOSTO;CABALLITO;23:00
AGOSTO;VILLA URQUIZA;23:00
AGOSTO;VILLA URQUIZA;23:00
AGOSTO;CABALLITO;23:00
AGOSTO;VILLA PUEYRREDON;23:00
AGOSTO;BARRACAS;23:00
AGOSTO;VILLA URQUIZA;23:00
AGOSTO;VILLA URQUIZA;23:30
AGOSTO;VILLA URQUIZA;23:30
AGOSTO;CABALLITO;23:30
AGOSTO;VILLA URQUIZA;23:30
AGOSTO;CABALLITO;23:30
AGOSTO;CABALLITO;23:30
AGOSTO;VILLA PUEYRREDON;23:30
AGOSTO;CABALLITO;23:30
AGOSTO;VILLA PUEYRREDON;23:30
AGOSTO;CABALLITO;23:30
AGOSTO;VILLA PUEYRREDON;23:30
AGOSTO;CABALLITO;23:30
AGOSTO;CABALLITO;23:30
AGOSTO;BARRACAS;23:30
AGOSTO;CABALLITO;23:30
AGOSTO;CABALLITO;23:30
AGOSTO;BARRACAS;23:30
AGOSTO;VILLA URQUIZA;23:30
AGOSTO;VILLA URQUIZA;23:30
AGOSTO;CABALLITO;23:30
AGOSTO;CABALLITO;23:30
AGOSTO;CABALLITO;23:30
AGOSTO;CABALLITO;23:30
AGOSTO;CABALLITO;23:30
